Sample	Replicate	Species	Treatment	TimePoint	Time	PLUG_ID	Read1	Read2
Mcapitata_HTHC_TP4	Mcapitata_HTHC_TP4_1328	Mcapitata	HTHC	4	0.5	1328	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP4_1328_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP4_1328_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP4	Mcapitata_HTHC_TP4_2204	Mcapitata	HTHC	4	0.5	2204	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP4_2204_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP4_2204_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP5	Mcapitata_HTHC_TP5_1345	Mcapitata	HTHC	5	1.25	1345	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP5_1345_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP5_1345_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP5	Mcapitata_HTHC_TP5_1449	Mcapitata	HTHC	5	1.25	1449	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP5_1449_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP5_1449_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP5	Mcapitata_HTHC_TP5_1694	Mcapitata	HTHC	5	1.25	1694	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP5_1694_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP5_1694_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP6	Mcapitata_HTHC_TP6_1164	Mcapitata	HTHC	6	7	1164	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP6_1164_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP6_1164_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP6	Mcapitata_HTHC_TP6_1317	Mcapitata	HTHC	6	7	1317	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP6_1317_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP6_1317_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP6	Mcapitata_HTHC_TP6_1604	Mcapitata	HTHC	6	7	1604	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP6_1604_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP6_1604_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP7	Mcapitata_HTHC_TP7_1126	Mcapitata	HTHC	7	14	1126	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP7_1126_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP7_1126_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP7	Mcapitata_HTHC_TP7_1250	Mcapitata	HTHC	7	14	1250	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP7_1250_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP7_1250_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP7	Mcapitata_HTHC_TP7_2419	Mcapitata	HTHC	7	14	2419	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP7_2419_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP7_2419_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP8	Mcapitata_HTHC_TP8_1082	Mcapitata	HTHC	8	28	1082	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP8_1082_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP8_1082_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP8	Mcapitata_HTHC_TP8_1246	Mcapitata	HTHC	8	28	1246	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP8_1246_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP8_1246_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP8	Mcapitata_HTHC_TP8_2067	Mcapitata	HTHC	8	28	2067	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP8_2067_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP8_2067_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP9	Mcapitata_HTHC_TP9_1078	Mcapitata	HTHC	9	42	1078	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP9_1078_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP9_1078_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP9	Mcapitata_HTHC_TP9_1331	Mcapitata	HTHC	9	42	1331	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP9_1331_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP9_1331_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP9	Mcapitata_HTHC_TP9_2009	Mcapitata	HTHC	9	42	2009	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP9_2009_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP9_2009_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP10	Mcapitata_HTHC_TP10_1074	Mcapitata	HTHC	10	56	1074	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP10_1074_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP10_1074_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP10	Mcapitata_HTHC_TP10_1332	Mcapitata	HTHC	10	56	1332	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP10_1332_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP10_1332_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP10	Mcapitata_HTHC_TP10_1689	Mcapitata	HTHC	10	56	1689	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP10_1689_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP10_1689_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP11	Mcapitata_HTHC_TP11_1178	Mcapitata	HTHC	11	84	1178	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP11_1178_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP11_1178_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP11	Mcapitata_HTHC_TP11_1270	Mcapitata	HTHC	11	84	1270	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP11_1270_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP11_1270_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP11	Mcapitata_HTHC_TP11_2511	Mcapitata	HTHC	11	84	2511	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP11_2511_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP11_2511_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP12	Mcapitata_HTHC_TP12_1140	Mcapitata	HTHC	12	112	1140	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP12_1140_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP12_1140_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP12	Mcapitata_HTHC_TP12_1274	Mcapitata	HTHC	12	112	1274	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP12_1274_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP12_1274_R2_TrimmingRound2.fastq.gz
Mcapitata_HTHC_TP12	Mcapitata_HTHC_TP12_2190	Mcapitata	HTHC	12	112	2190	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP12_2190_R1_TrimmingRound2.fastq.gz	/scratch/timothy/TranscriptomeAnalysis_Mcapitata_Pacuta_TimeSeriesDE/RNA_Seq_data/trimming_cutadapt/Mcapitata_HTHC_TP12_2190_R2_TrimmingRound2.fastq.gz
